player_id,player_slug,player_tag,player_name,player_country
60c469b99fc1a47e5f111970,https://octane.gg/players/1970-biscuitgalaxy,BiscuitGalaxy,,za
61896ba2143c37878b23d12d,https://octane.gg/players/d12d-bkqss,BKQSS,,sa
619e6277f8090ec74528dbfd,https://octane.gg/players/dbfd-blade,Blade,,za
5f84c4e0c1b0ba58c1ea1fed,https://octane.gg/players/1fed-blaze,blaze.,Josh Demers,ca
61e56630da9d7ca1c7ba5006,https://octane.gg/players/5006-blazer,Blazer,,re
60b0d16d6f276bd52a382ba8,https://octane.gg/players/2ba8-bliss,Bliss,,us
5f3d8fdd95f40596eae23e5d,https://octane.gg/players/3e5d-blu3y,blu3y,Hamish Watt,nz
5f3d8fdd95f40596eae242a9,https://octane.gg/players/42a9-blue,Blue,Kel Joe Ang,my
61800faa143c37878b23bd14,https://octane.gg/players/bd14-bluedragonn,BlueDragonn,,re
5f3d8fdd95f40596eae23dc8,https://octane.gg/players/3dc8-bluey,bluey.,Dan Bluett,en
5f5ae8fdc6cbf591c568a798,https://octane.gg/players/a798-bmendesantos,bmendesantos,Bernardo Mendes,br
5f3d8fdd95f40596eae24182,https://octane.gg/players/4182-bo0odi44,bo0odi44,,sa
6169e1f0f8090ec745287c7e,https://octane.gg/players/7c7e-bodi,Bodi,,sa
61800f62143c37878b23bd08,https://octane.gg/players/bd08-bonzer,Bonzer,,za
5fdc33daaf4622aaaa8d1d1d,https://octane.gg/players/1d1d-boomer,boomer,,au
618956cbf8090ec74528ba6b,https://octane.gg/players/ba6b-bori,Bori,,sg
61658b11143c37878b238c07,https://octane.gg/players/8c07-bougee,Bougee,,au
61ebd951da9d7ca1c7ba5777,https://octane.gg/players/5777-boy974s,boy974s,,re
6295d989da9d7ca1c7bb1597,https://octane.gg/players/1597-br0s1,br0s1,,ar
5f3d8fdd95f40596eae2427d,https://octane.gg/players/427d-brad,brad,Pedro Lima,br
5f3d8fdd95f40596eae24548,https://octane.gg/players/4548-bratiche,Bratiche,,ar
60c469f79fc1a47e5f111986,https://octane.gg/players/1986-bread,Bread,,za
5f3d8fdd95f40596eae23f7d,https://octane.gg/players/3f7d-breezi,Breezi,George Rusiecki,wl
5f5ae8a8c6cbf591c568a621,https://octane.gg/players/a621-brenox,Brenox,Joao Fernandes,br
60a540bcc95ad8205ab4d133,https://octane.gg/players/d133-broski,Broski,Eu Jinn Chegne,my
617950a2f8090ec7452895a4,https://octane.gg/players/95a4-broski,broski,,in
